StudentID,cohort_term,Marital Status,Adjusted Gross Income,Parent Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,2012 Loan,2012 Scholarship,2012 Work/Study,2012 Grant,2013 Loan,2013 Scholarship,2013 Work/Study,2013 Grant,2014 Loan,2014 Scholarship,2014 Work/Study,2014 Grant,2015 Loan,2015 Scholarship,2015 Work/Study,2015 Grant,2016 Loan,2016 Scholarship,2016 Work/Study,2016 Grant,2017 Loan,2017 Scholarship,2017 Work/Study,2017 Grant
352785,1,Single,26564,25551,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
351931,1,Single,5294,7980,High School,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,6040.1,,5465
353072,1,Single,3651,150000,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,27500,2000,,
356759,1,Single,3746,54759,High School,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,22811,,,6805
351306,1,Single,3270,104350,High School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,
353037,1,Single,0,68555,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,1500,,
351191,1,Single,0,33447,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,13573
351465,1,Single,0,32220,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,12423
352264,1,Single,0,96186,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,26500,,,
355647,1,Single,0,41196,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,9500,,,11599.1
355395,1,Single,3833,26023,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,13573
354355,1,Single,0,36781,High School,Middle School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,3000,,12423
350424,1,Single,4165,11835,Middle School,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,,,5787
352969,1,Single,0,16971,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,8179
356254,1,Single,0,63081,Middle School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,,2658.1,,8941
356430,1,Single,0,57227,High School,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,4750,,2002,9141
358841,1,Single,0,38400,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,9500,,,11402
356849,1,Single,0,41610,High School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,11505.1
351715,1,Single,0,41644,High School,,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,2000,11529.55
354344,1,Single,0,20034,High School,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,2000,,12423
346952,1,Single,0,57812,High School,College,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,5113
348451,1,Single,0,2394,High School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,,8815,,5815
350120,1,Single,0,0,Middle School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,1507,2000,13023
355228,1,Single,0,35204,College,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,9341
352487,1,Single,0,75258,Middle School,College,Off Campus,,,,,,,,,,,,,,,,,,,,,5500,,,2165
353794,1,Single,0,18284,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,2000,,12273
349699,1,Single,0,196005,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,4000,,
352432,1,Single,5669,9928,High School,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,11573
355127,1,Single,3775,0,Middle School,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,5690.1,,5815
357240,1,Single,0,1816,Middle School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,6750,,,12423
355171,1,Single,0,30661,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,11505.1
350829,1,Single,0,231476,Middle School,Middle School,Off Campus,,,,,,,,,,,,,,,,,,,,,5500,,,
350201,1,Single,0,32855,Unknown,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,,,5701.5
357681,1,Single,3396,18051,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,18623
352319,1,Single,0,20328,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,12000,,,14423
357114,1,Single,0,90260,Middle School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,6213
347471,1,Single,27198,0,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,4750,,,
351964,1,Single,0,16067,Middle School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,13573
357158,1,Single,12677,76271,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,6500,,,
357924,1,Separated,20306,0,Middle School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,9500,1000,,13573
358211,1,Separated,38861,0,High School,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
28229,1,Single,41771,0,Middle School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,34500,,,
357923,1,Single,44010,0,High School,Middle School,Off Campus,,,,,,,,,,,,,,,,,,,,,12500,,,4765
243396,1,Single,28599,0,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
355687,1,Single,14671,0,Middle School,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,1650,,,3508
356799,1,Single,25560,0,Middle School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,3406.05,,2908
359164,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357437,1,Single,11513,125479,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,34310,,,
357108,1,Single,15003,0,Unknown,High School,Off Campus,,,,,,,,,,,,,,,,,12500,,,,12501,,,
357479,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356882,1,Single,8385,0,Unknown,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12423
354871,1,Single,43153,0,High School,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,9500,,,
358838,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346185,1,Single,7286,127120,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,7500,,,
355981,1,Single,19543,53478,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,11500,,,1150
356253,1,Single,19585,149992,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,11505.1,,
356813,1,Single,16940,24876,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,3750,,,5779
356713,1,Single,3543,9199,Middle School,Middle School,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,5815
355478,1,Single,4294,82172,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,13500,,,
355358,1,Single,0,25853,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,12423
357324,1,Single,5679,121063,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
330898,1,Single,0,15485,College,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,3000,,12423
322896,1,Single,0,31625,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,4500,2000,,4965
355631,1,Single,0,27325,Unknown,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12173
350128,1,Single,0,24519,College,,On Campus Housing,,,,,,,,,,,,,,,,,,,,,10750,,,11523
356374,1,Single,52572,52572,College,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,5500,8000,,
355639,1,Single,0,21508,Middle School,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12423
354770,1,Single,3808,41309,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,11505.1
351817,1,Single,0,125000,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,11505.1,,
355765,1,Single,15164,0,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,9500,,,5175
355385,1,Single,0,31550,Middle School,Middle School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,13573
351029,1,Single,0,14574,High School,,With Parent,,,,,,,,,,,,,,,,,,,,,,,,13573
353415,1,Single,514,90015,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,3500,8000,,
352656,1,Single,0,18250,High School,College,With Parent,,,,,,,,,,,,,,,,,,,,,,,,17408.8
353149,1,Single,0,41856,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,3500,,,10241
351968,1,Single,0,37596,High School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,9500,,1500,14173
355030,1,Single,0,19271,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,13500,,,12423
358176,1,Single,0,3916,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,6087
351978,1,Single,0,50582,College,,With Parent,,,,,,,,,,,,,,,,,,,,,,,,11505.1
270188,1,Single,1518,151890,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,,,
354788,1,Single,0,19504,Middle School,Middle School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,11573
357567,1,Single,0,68540,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,3500,,,7413
352722,1,Single,8824,13803,Middle School,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,12723
353349,1,Single,0,12898,High School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,,,19823
307213,1,Single,16515,118726,College,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,16500,,,
351837,1,Single,0,14624,High School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12373
206381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357106,1,Single,15483,0,College,College,With Parent,,,,,,,,,,,,,,,,,12500,,,,12500,,,
315221,1,Single,7543,0,College,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,1236,,,6212
295635,1,Single,10282,0,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,5815
357265,1,Single,20011,102657,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,35674,,,
329247,1,Single,25632,0,College,,Off Campus,,,,,,,,,,,,,,,,,,,,,7500,,,
358530,1,Single,0,0,High School,Middle School,Off Campus,,,,,,,,,,,,,,,,,,,,,12500,,,2905
357093,1,Single,19865,0,College,High School,Off Campus,,,,,,,,,,,,,,,,,12500,,,,25250,,,
357461,1,Single,18541,0,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,6250,,,
356725,1,Single,0,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,3000,,11573
358694,1,Single,48204,43430,College,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,8494,,,
352012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356029,1,Single,11422,0,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,5000,,,10691
357807,1,Single,0,23963,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12373
356375,1,Single,0,17645,High School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,8392
351359,1,Single,0,44316,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,1750,,,3357
308411,1,Single,10510,19386,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,11005
356255,1,Single,0,15438,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,12423
354660,1,Single,13756,433,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,2065
314781,1,Single,0,12480,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,1000,,13023
316514,1,Single,0,12081,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,12423
359048,1,Single,5933,41584,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,,,7605
354625,1,Single,0,9758,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,12423
351200,1,Single,2418,85806,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,3500,,,
357183,1,Single,10451,37087,High School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,11005.55
349627,1,Single,0,44147,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,11430.1
358791,1,Divorced,44012,0,,,Off Campus,,,,,,,,,,,,,,,,,,,,,1750,,,
356413,1,Single,5971,18557,High School,Middle School,Off Campus,,,,,,,,,,,,,,,,,,,,,,500,,12423
358813,1,Single,0,164004,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,,2000,
350444,1,Single,0,53036,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,11643
358141,1,Single,0,47370,College,,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,8405
352066,1,Single,0,33191,High School,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,11404.6
349821,1,Single,0,20405,High School,,With Parent,,,,,,,,,,,,,,,,,,,,,,,1500,13573
353163,1,Single,0,47755,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,3000,,12373
343091,1,Single,0,31299,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,750,1065,6087
353523,1,Single,0,66477,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,
350193,1,Single,0,18974,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,3500,2000,,12423
354917,1,Single,8325,27480,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,12000,,,11573
350948,1,Single,0,0,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,2750,,,748.79
355472,1,Single,0,31035,Middle School,College,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,11423
351701,1,Single,1510,151447,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,15500,,,
351517,1,Single,0,7353,High School,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12423
349566,1,Single,0,7342,College,,Off Campus,,,,,,,,,,,,,,,,,,,,,,2000,,9855
351891,1,Single,5384,94889,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,8000,,
351307,1,Single,0,12874,High School,,With Parent,,,,,,,,,,,,,,,,,,,,,,,,13423
353323,1,Single,0,82256,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,11430.1,,
356644,1,Single,0,186771,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,25033,,,
354711,1,Single,0,7282,Middle School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,4750,,,10344.9
354685,1,Single,540,67494,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,7340.1,,4165
351127,1,Single,0,33229,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,7531,,1500,11580.1
352844,1,Single,0,17497,High School,Middle School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,13573
354374,1,Single,0,17509,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,13573
349683,1,Single,0,59207,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,11500,,,11452
354589,1,Single,0,137540,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,11430.1,,
355280,1,Single,0,143427,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
351944,1,Single,833,57063,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,1549
356390,1,Single,0,69770,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,11455.1
302959,1,Single,16641,70037,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,7500,,,
353252,1,Single,0,15252,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,14173
355931,1,Single,11636,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,3500,11620.1,,
346682,1,Single,0,34346,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,2000,,12423
354544,1,Single,0,33614,High School,,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,11573
358093,1,Single,4943,18200,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,,,13023
352795,1,Single,0,43778,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,4000,,10323
356722,1,Single,14083,12794,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,,,9855
353477,1,Single,1639,14890,Middle School,Middle School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,3000,2000,12273
355740,1,Single,4080,20807,Middle School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,11800,750,,8392
357788,1,Separated,26282,0,High School,College,Off Campus,,,,,,,,,,,,,,,,,,,,,12500,,,
352741,1,Divorced,1182,0,High School,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,6250,,,
359136,1,Single,54589,0,College,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,2000,,,992
321649,1,Single,0,0,Middle School,Middle School,Off Campus,,,,,,,,,,,,,,,,,,,,,12500,,,4361
358188,1,Single,19473,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,7500,6000,,4965
358033,1,Single,34808,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,9500,6000,,
357375,1,Single,5562,0,,,Off Campus,,,,,,,,,,,,,,,,,,,,,9500,,,3635
357471,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358815,1,Single,0,0,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,13000,2000,,9294
357538,1,Single,19630,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,12500,,,
355268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281903,1,Single,0,0,College,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,9000,,,8694
357440,1,Single,1302,142126,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,44227,,,
310714,1,Single,11649,35518,High School,College,With Parent,,,,,,,,,,,,,,,,,,,,,2250,1500,,3903
358977,1,Single,18750,0,Middle School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,9500,,,
311430,1,Single,20792,14122,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,4361
354422,1,Single,952,22478,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12423
354850,1,Single,19901,88387,High School,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,13500,,,
353088,1,Single,9987,33570,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,4467
356110,1,Single,9455,12991,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,5787
350675,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355682,1,Single,0,25498,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,9163
358923,1,Single,0,0,College,Middle School,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
317788,1,Single,10450,56423,Middle School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,7500,,,1665
356786,1,Single,7934,21221,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,800,6787
356118,1,Single,2421,182781,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,12500,,,
354356,1,Single,0,28820,Middle School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,,1500,,11402
358145,1,Single,0,64266,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,22950,,,3165
354904,1,Single,0,59737,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,26625,,,
356528,1,Single,0,10211,Unknown,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,13140,,,12423
354447,1,Single,0,51423,High School,,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,,,11448.55
352143,1,Single,0,46574,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,2358.1,,9241
355282,1,Single,0,39100,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,9500,,,11505.1
346953,1,Single,0,188565,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
353692,1,Single,0,0,Unknown,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,,,11573
350708,1,Single,0,32798,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,6040.1,,5465
354113,1,Single,0,14027,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,13573
352872,1,Single,1313,52732,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,1500,11452
350477,1,Single,1627,38822,High School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,16500,,,9341
350966,1,Single,0,41118,College,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,11973
353695,1,Single,0,39416,Middle School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,3500,,,11463.55
351646,1,Single,0,232426,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,11505.1,,
352200,1,Single,0,78507,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,4750,,1100,
354591,1,Single,0,11152,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,,,6015
353227,1,Single,0,29211,Middle School,,With Parent,,,,,,,,,,,,,,,,,,,,,3500,,,12423
351761,1,Single,0,19884,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12423
352865,1,Single,0,56553,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,11402
353841,1,Single,0,70945,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,9564.1,,1902
352874,1,Single,0,53099,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,4147,,7105
354947,1,Single,0,44682,Middle School,Middle School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,2000,11455.1
354186,1,Single,0,59777,High School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,9500,,,11402
356715,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358542,1,Single,0,14548,High School,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,12423
356838,1,Single,0,7973,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,12423
356154,1,Single,0,52548,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,2000,,,11472.55
352367,1,Single,1660,0,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,2107,,12173
354042,1,Single,0,163769,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,8000,,
355035,1,Single,7708,20542,Middle School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,13023
352953,1,Single,0,38554,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,19193,,,10423
354403,1,Single,0,137540,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,8250,,
348970,1,Single,0,40392,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,10240.1,,2165
356070,1,Married,95960,0,High School,College,Off Campus,,,,,,,,,,,,,,,,,,,,,5500,6000,,6250
356982,1,Divorced,20640,0,High School,Middle School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,3500,2000,,5815
352804,1,Single,0,53878,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,7924.01,2000,3667
353048,1,Single,0,95066,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,11505.1,,
351684,1,Single,0,18510,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,2000,,12923
351863,1,Single,2929,11241,Unknown,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12423
355134,1,Single,0,30668,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,,2000,12423
357189,1,Married,99679,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,11505.1,,
357035,1,Single,0,0,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,1500,,12998
354872,1,Single,0,15941,Middle School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,5500,2000,,9119
351831,1,Married,130476,0,College,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
357607,1,Single,5073,0,Middle School,College,Off Campus,,,,,,,,,,,,,,,,,,,,,12500,,,
323422,1,Divorced,17266,0,Middle School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,7500,,,4876
350865,1,Single,8916,0,Middle School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12423
279403,1,Single,16317,0,Middle School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,9500,,,3865
279828,1,Single,32233,0,College,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,12500,,,
350691,1,Single,23561,0,College,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,12500,,,
357103,1,Single,16098,0,College,College,With Parent,,,,,,,,,,,,,,,,,14289,,,,25800,,,
355826,1,Single,22176,0,High School,Middle School,Off Campus,,,,,,,,,,,,,,,,,,,,,9500,,,1565
356804,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308594,1,Single,2773,16948,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,12423
299572,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358676,1,Single,1000,0,High School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,1000,,,10691
317475,1,Single,11900,29125,,,With Parent,,,,,,,,,,,,,,,,,,,,,1500,,,10691
341209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356125,1,Single,0,39357,College,,On Campus Housing,,,,,,,,,,,,,,,,,,,,,6500,,,12423
357644,1,Single,3644,96481,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,
330888,1,Single,0,4300,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,10500,,,13023
358313,1,Single,0,9881,College,College,On Campus Housing,,,,,,,,,,,,,,,,,,,,,5500,,,11573
355254,1,Single,0,70773,High School,High School,Off Campus,,,,,,,,,,,,,,,,,,,,,,2000,,
356480,1,Single,7531,90120,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,4750,,,
351643,1,Single,0,58901,College,College,With Parent,,,,,,,,,,,,,,,,,,,,,,7476.1,,4079
354518,1,Single,0,59547,College,,With Parent,,,,,,,,,,,,,,,,,,,,,5500,4000,,5879
358979,1,Single,0,0,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,10500,2000,,12423
352993,1,Single,8649,34234,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,2000,,9541
343313,1,Single,0,101814,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,5500,,,
358601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357555,1,Single,0,35000,High School,Unknown,On Campus Housing,,,,,,,,,,,,,,,,,,,,,4750,,,2181
352638,1,Single,0,0,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,8000,,5815
358494,1,Single,0,87169,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,5500,600,,
