"","cohort_term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Mother.s.Highest.Grade.Level","Housing","Total_loan","Total_grant","Total_scholarship","Total_WorkStudy","Cohort","CohortTerm","RegistrationDate","Hispanic","Black","NativeHawaiian","White","HSDipYr","HSGPAUnwtd","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","CumLoanAtEntry","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","CompleteDevMath","CompleteDevEnglish","Major1","Complete1","CompleteCIP1","TermGPA","CumGPA","Dropout"
"9814","1","Married",46082,0,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150714,0,0,0,0,2016,1,"2",133.5,96,1,"0","0","0","0","0","-2","-2",26.0101,0,-2,3.4875,3.4875,"0"
"9815","1","Single",20866,0,"College","College","With Parent",11000,10863,0,0,"2015-16","1",20150623,0,0,0,1,2016,1,"2",65,65,1,"0","0","0","0","0","-2","-2",21.2651,0,-2,2.8975,2.8975,"0"
"9816","1","Single",0,19255,"Unknown","Unknown","On Campus Housing",16350,21324,0,0,"2015-16","1",20150708,0,1,0,0,2016,2.66,"1",-2,-2,-2,"0","1","1","0","0","0.25","0",26.0101,0,-2,2.055,2.055,"0"
"9817","1","Single",6687,47337,"High School","High School","With Parent",0,6128,1000,0,"2015-16","1",20150826,0,0,0,0,2016,1,"2",1,96,1,"2","0","0","1","0","-2","-2",26.0101,0,-2,0,0,"1"
"9818","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150327,0,0,0,0,2016,2.4,"1",-2,-2,-2,"0","1","1","0","0","0","0",43.0199,0,-2,1.85,1.85,"1"
"9819","1","Single",0,18549,"High School","High School","With Parent",0,24167,0,0,"2015-16","1",20150324,0,0,0,0,2015,2.7,"1",-2,-2,-2,"0","1","1","0","0","0","0",19.757575,0,-2,3.17,3.17,"0"
"9820","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150810,1,0,0,0,2016,1,"2",76.5,63,1,"0","0","0","0","0","-2","-2",45.1101,0,-2,2.41,2.41,"1"
"9821","1","Single",0,17236,"High School","High School","With Parent",0,20938,0,0,"2015-16","1",20150323,0,0,0,0,2015,2.8,"1",-2,-2,-2,"0","1","1","1","0","0","0",52.0301,0,-2,2.6625,2.6625,"0"
"9822","1","Married",71392,0,"Unknown","Unknown","Off Campus",0,0,16968.65,0,"2015-16","1",20150331,0,1,0,0,2016,1,"2",71,66,1,"2","0","0","0","0","-2","-2",43.0399,2,9.259975,4,4,"0"
"9823","1","Single",0,14153,"High School","High School","Off Campus",3500,6920.3,0,0,"2015-16","1",20150611,0,0,0,1,2016,3.1,"1",-2,-2,-2,"0","1","1","0","1","0.5","1",0,0,-2,3.035,3.035,"1"
"9824","1","Single",6860,0,"College","College","Off Campus",0,8683,0,0,"2015-16","1",20150430,0,1,0,0,2016,1,"2",21.5,21.5,1,"0","0","0","0","1","-2","-2",45.0601,0,-2,2.9725,2.9725,"0"
"9825","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150603,0,0,0,0,2016,1,"2",107,82,1,"2","0","0","0","0","-2","-2",51.3801,1.33333333333333,6.89668333333333,3.66,3.66,"0"
"9826","1","Single",766,27901,"Unknown","Unknown","With Parent",0,17428,0,0,"2015-16","1",20150819,0,0,0,0,2016,1,"2",90,87,1,"0","0","0","0","0","-2","-2",9.0101,0,-2,3.668,3.668,"0"
"9827","1","Single",0,13940,"Middle School","Middle School","Off Campus",0,0,40690.7,0,"2015-16","1",20150623,0,0,0,0,2015,3.2,"1",-2,-2,-2,"0","1","0","0","0","0","-2",52.0201,0,-2,3.63,3.63,"0"
"9828","1","Single",0,16674,"High School","Unknown","With Parent",0,24528,0,0,"2015-16","1",20150519,0,0,0,0,2015,3,"1",-2,-2,-2,"0","0","1","0","0","-2","0",11.0101,0,-2,2.8325,2.8325,"0"
"9829","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150806,0,0,0,0,2016,1,"2",78,66,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,2.87666666666667,2.87666666666667,"1"
"9830","1","Single",0,20361,"College","College","Off Campus",0,0,0,0,"2015-16","1",20150729,0,0,0,0,2015,2.6,"1",-2,-2,-2,"0","1","1","0","0","0.25","0.25",52.1401,0,-2,3.4675,3.4675,"0"
"9831","1","Married",29650,0,"High School","High School","Off Campus",0,294.02,0,0,"2015-16","1",20150507,0,0,0,0,2016,2.7,"1",-2,-2,-2,"0","1","1","0","1","0","0",52.0201,0,-2,0,0,"1"
"9832","1","Single",24328,0,"High School","High School","Off Campus",0,725,0,0,"2015-16","1",20150507,0,0,0,0,2016,1,"2",89,86,1,"2","0","0","0","0","-2","-2",43.0399,2,9.259975,3.665,3.665,"0"
"9833","1","Single",0,16125,"High School","Unknown","With Parent",0,25878,0,0,"2015-16","1",20150630,1,0,0,0,2015,3.56,"1",-2,-2,-2,"0","1","1","0","0","0","0.5",43.0199,0,-2,2.7325,2.7325,"0"
"9834","1","Single",0,36324,"Unknown","Unknown","Off Campus",0,16157,8500,0,"2015-16","1",20150708,1,0,0,0,2015,3.33,"1",-2,-2,-2,"0","0","0","1","0","-2","-2",50.0901,0,-2,3.544,3.544,"0"
"9835","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150824,0,0,0,0,2016,1,"2",1,96,1,"0","0","0","0","0","-2","-2",52.0201,0,-2,2.59666666666667,2.59666666666667,"0"
"9836","1","Single",1,1,"High School","High School","Off Campus",0,0,22783.7,0,"2015-16","1",20150508,0,0,0,0,2016,1,"2",96,66,1,"2","0","0","1","0","-2","-2",26.0101,2,5.002525,3.54,3.54,"0"
"9837","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150413,0,0,0,1,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",52.0201,0,-2,4,4,"1"
"9838","1","Single",4020,53004,"High School","High School","On Campus Housing",13000,7256,8000,0,"2015-16","1",20150505,0,0,0,1,2016,1,"2",58,62,1,"2","0","0","0","0","-2","-2",43.0399,2,9.259975,3.98,3.98,"0"
"9839","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150514,0,0,0,0,2016,1,"2",74,64,1,"2","0","0","0","0","-2","-2",43.0399,0,-2,3.535,3.535,"0"
"9840","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150819,0,0,0,0,2016,1,"2",99,69,1,"0","0","0","0","0","-2","-2",51.0999,0,-2,3.75333333333333,3.75333333333333,"1"
"9841","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150518,0,0,0,0,2016,1,"2",104,59,1,"2","0","0","0","0","-2","-2",51.0999,0,-2,2.465,2.465,"1"
"9842","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150625,0,0,0,0,2016,1,"2",24,20,1,"0","0","0","0","1","-2","-2",11.0101,0,-2,0.98,0.98,"1"
"9843","1","Single",0,114813,"High School","Middle School","With Parent",0,0,0,0,"2015-16","1",20150630,1,0,0,0,2015,2.76,"1",-2,-2,-2,"0","1","1","1","0","0","0",43.0199,0,-2,3.11,3.11,"0"
"9844","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150429,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",43.0199,0,-2,3.82,3.82,"1"
"9845","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150529,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",0,0,-2,4,4,"1"
"9846","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150529,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",0,0,-2,3.85,3.85,"1"
"9847","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150429,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",0,0,-2,3.75,3.75,"1"
"9848","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150511,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","1","-2","-2",25.04505,0,-2,3.49,3.49,"1"
"9849","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150526,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",0,0,-2,3.94,3.94,"1"
"9850","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150505,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",0,0,-2,3.32,3.32,"1"
"9851","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150428,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",0,0,-2,3.87,3.87,"1"
"9852","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150526,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",0,0,-2,4,4,"1"
"9853","1","Single",8362,0,"High School","Unknown","With Parent",0,0,0,0,"2015-16","1",20150624,0,0,0,0,2016,1,"2",82,47,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,2.17,2.17,"1"
"9854","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150623,0,0,0,0,2016,1,"2",54,66,1,"2","0","0","0","0","-2","-2",52.0801,1.6,8.81602,3.07,3.07,"0"
"9855","1","Single",1,1,"High School","High School","Off Campus",0,0,22683.7,0,"2015-16","1",20150615,0,0,0,0,2015,4,"1",-2,-2,-2,"0","1","0","1","0","0","-2",11.0101,0,-2,3.73,3.73,"0"
"9856","1","Single",1,1,"High School","High School","Off Campus",0,500,0,0,"2015-16","1",20150501,0,0,0,1,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",52.0201,0,-2,3.42,3.42,"1"
"9857","1","Single",0,111077,"College","Middle School","Off Campus",6500,0,17068.65,0,"2015-16","1",20150602,0,0,0,0,2016,3.8,"1",-2,-2,-2,"0","1","0","0","0","0","-2",26.0101,0,-2,3.0325,3.0325,"0"
"9858","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150602,0,0,0,1,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",52.0801,0,-2,4,4,"1"
"9859","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150622,0,0,0,0,2016,1,"2",149,54,1,"0","0","0","0","0","-2","-2",52.0321,0,-2,2.512,2.512,"0"
"9860","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150629,0,0,0,0,2016,1,"2",68,62,1,"0","0","0","0","1","-2","-2",52.0276,0,-2,3.4425,3.4425,"0"
"9861","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150804,0,0,0,0,2016,1,"2",115,54,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,3.9525,3.9525,"1"
"9862","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150716,0,0,0,0,2016,1,"2",79.5,85,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,3.90333333333333,3.90333333333333,"0"
"9863","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150810,0,0,0,0,2016,1,"2",53,52,1,"0","0","0","0","1","-2","-2",52.0241,0,-2,2.762,2.762,"0"
"9864","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150825,0,0,0,0,2016,1,"2",79,45,1,"0","0","0","0","0","-2","-2",52.0801,0,-2,2.452,2.452,"0"
"9865","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150824,0,0,0,0,2016,1,"2",70,60,1,"2","0","0","0","0","-2","-2",52.0201,0,-2,3.03,3.03,"0"
"9866","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150818,0,0,0,0,2016,1,"2",41,33,1,"0","0","0","0","0","-2","-2",52.0201,0,-2,1.945,1.945,"0"
"9867","1","Single",1,1,"High School","High School","On Campus Housing",0,0,447,0,"2015-16","1",20150803,0,0,0,0,2016,1,"2",73,66,1,"0","0","0","0","0","-2","-2",50.0701,0,-2,3.6175,3.6175,"0"
"9868","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150828,0,0,0,0,2016,1,"2",91,70,1,"0","0","0","0","0","-2","-2",13.1209,0,-2,2.82,2.82,"1"
"9869","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150730,0,0,0,0,2016,1,"2",1,93,1,"0","0","0","0","0","-2","-2",26.0101,0,-2,3.7,3.7,"1"
"9870","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150829,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",51,0,-2,3.885,3.885,"1"
"9871","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150901,0,0,0,0,2016,1,"2",90,66,1,"2","0","0","0","0","-2","-2",51.59,0,-2,2.5,2.5,"1"
"9872","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150826,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",51,0,-2,2.3,2.3,"1"
"9873","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150902,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",51,0,-2,3.7,3.7,"1"
"9874","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150908,0,0,0,1,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",1,0,-2,0,0,"1"
"9875","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150708,0,0,0,0,2016,1,"2",81,61,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,3.46,3.46,"1"
"9876","1","Single",7404,23575,"Unknown","College","With Parent",0,21562,0,0,"2015-16","1",20150505,1,0,0,0,2016,1,"2",79,63,1,"2","0","0","0","0","-2","-2",11.0101,0,-2,2.34,2.34,"0"
"9877","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150826,0,0,0,0,2016,1,"2",94,55,1,"0","0","0","0","1","-2","-2",52.0201,0,-2,2.3525,2.3525,"0"
"9878","1","Single",0,45515,"Unknown","Unknown","Off Campus",0,8250,0,0,"2015-16","1",20150901,0,0,0,0,2014,2.2,"1",-2,-2,-2,"0","1","1","0","0","0.5","0",0,0,-2,2.63,2.63,"1"
"9879","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150519,0,0,0,0,2016,1,"2",118,96,1,"0","0","0","0","1","-2","-2",42.0101,2.33333333333333,12.6700333333333,2.91666666666667,2.91666666666667,"0"
"9880","1","Single",0,9317,"Middle School","Middle School","Off Campus",0,0,10000,0,"2015-16","1",20150528,0,0,0,0,2015,3,"1",-2,-2,-2,"0","0","0","0","1","-2","-2",27.0101,0,-2,3.8925,3.8925,"0"
"9881","1","Single",1,1,"High School","High School","Off Campus",0,0,16968.65,0,"2015-16","1",20150423,0,1,0,0,2016,3.48,"1",-2,-2,-2,"0","1","0","0","0","0","-2",52.0301,0,-2,2.94666666666667,2.94666666666667,"0"
"9882","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150810,0,0,0,0,2016,1,"2",54,51,1,"0","0","0","0","0","-2","-2",52.1101,0,-2,2.2525,2.2525,"0"
"9883","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150706,0,0,0,0,2016,1,"2",72,62,1,"0","0","0","0","0","-2","-2",43.0399,0,-2,2.9,2.9,"1"
"9884","1","Single",2500,90976,"College","High School","With Parent",10000,0,16000,0,"2015-16","1",20150504,0,0,0,1,2016,3.6,"1",-2,-2,-2,"0","1","0","1","1","0","-2",51.6101,0,-2,3.682,3.682,"0"
"9885","1","Single",0,193215,"High School","High School","Off Campus",0,0,10000,0,"2015-16","1",20150429,0,0,0,1,2015,4,"1",-2,-2,-2,"0","1","0","0","1","0.25","-2",43.0199,0,-2,3.8525,3.8525,"0"
"9886","1","Single",4743,64066,"High School","Unknown","Off Campus",23300,1282,0,0,"2015-16","1",20150416,1,0,0,0,2015,2.95,"1",-2,-2,-2,"0","0","1","0","1","-2","0.75",26.0101,0,-2,1.7175,1.7175,"0"
"9887","1","Single",0,133000,"High School","College","On Campus Housing",8250,0,5664.3,0,"2015-16","1",20150513,1,0,0,0,2015,3.16,"1",-2,-2,-2,"0","1","0","1","0","0","-2",53.0451,0,-2,2.2575,2.2575,"0"
"9888","1","Married",47959,0,"High School","Unknown","Off Campus",0,8291,6000,0,"2015-16","1",20150602,1,0,0,0,2016,1,"2",68,66,1,"2","0","0","0","0","-2","-2",45.1101,1.4,7.42202,3.614,3.614,"0"
"9889","1","Single",0,34281,"College","Unknown","With Parent",0,27578,0,0,"2015-16","1",20150624,0,0,0,1,2015,1,"1",-2,-2,-2,"0","1","1","0","0","0.25","0.5",43.0199,0,-2,3.015,3.015,"0"
"9890","1","Single",0,20617,"Middle School","High School","With Parent",0,13709,0,0,"2015-16","1",20150623,0,0,0,0,2015,2.6,"1",-2,-2,-2,"0","1","1","0","0","0.666666666666667","0.666666666666667",26.0101,0,-2,1.59666666666667,1.59666666666667,"0"
"9891","1","Single",0,0,"Middle School","Middle School","On Campus Housing",0,0,0,0,"2015-16","1",20150429,0,0,0,0,2016,2.89,"1",-2,-2,-2,"0","1","1","0","1","1","0",43.0199,0,-2,0.56,0.56,"1"
"9892","1","Single",0,70437,"High School","College","Off Campus",7000,13417.3,0,0,"2015-16","1",20150714,0,0,0,0,2016,3,"1",-2,-2,-2,"0","1","0","0","1","0","-2",9.5101,0,-2,3.5275,3.5275,"0"
"9893","1","Single",0,24774,"College","Unknown","With Parent",7250,24678,0,0,"2015-16","1",20150324,0,1,0,0,2015,2.8,"1",-2,-2,-2,"0","1","1","0","1","0.4","0.4",27.0101,0,-2,1.648,1.648,"0"
"9894","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150624,0,0,0,0,2015,2.3,"1",-2,-2,-2,"0","1","1","0","0","0","0",52.0201,0,-2,1.94,1.94,"1"
"9895","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150818,1,0,0,0,2016,2.6,"1",-2,-2,-2,"0","1","1","0","0","0","0",43.0199,0,-2,0.42,0.42,"1"
"9896","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150408,0,0,0,0,2016,1,"2",66,66,1,"2","0","0","0","0","-2","-2",52.0301,0,-2,3.28666666666667,3.28666666666667,"1"
"9897","1","Single",111547,47436,"College","College","Off Campus",0,0,0,0,"2015-16","1",20150609,0,0,0,0,2014,3.08,"1",-2,-2,-2,"0","1","1","0","0","0","0.2",52.0401,0,-2,3.59,3.59,"0"
"9898","1","Single",17952,0,"High School","High School","With Parent",23000,4390,0,0,"2015-16","1",20150610,0,0,0,1,2016,1,"2",98.5,66,1,"2","0","0","0","0","-2","-2",32.3803666666667,0,-2,3.63333333333333,3.63333333333333,"0"
"9899","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150414,0,0,0,0,2016,1,"2",61,61,1,"2","0","0","0","0","-2","-2",52.1401,0,-2,2.60333333333333,2.60333333333333,"0"
"9900","1","Single",0,86063,"High School","High School","With Parent",0,0,0,0,"2015-16","1",20150519,0,0,0,1,2016,2.4,"1",-2,-2,-2,"0","1","1","0","1","0.25","0.25",50.0701,0,-2,2.8675,2.8675,"0"
"9901","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150528,0,0,0,0,2015,2.63,"1",-2,-2,-2,"0","1","0","0","1","0.25","-1.25",11.0101,0,-2,0.55,0.55,"0"
"9902","1","Single",21680,95515,"Unknown","Unknown","Off Campus",0,0,0,0,"2015-16","1",20150407,0,0,0,0,2016,1,"2",73,66,1,"2","0","0","0","0","-2","-2",52.0201,1.6,8.80402,3.582,3.582,"0"
"9903","1","Single",0,13750,"High School","College","On Campus Housing",0,5775,0,0,"2015-16","1",20150601,1,0,0,0,2015,2.28,"1",-2,-2,-2,"0","1","0","0","1","0","-2",52.0201,0,-2,1.62,1.62,"0"
"9904","1","Single",1,1,"High School","High School","Off Campus",0,5660,5000,0,"2015-16","1",20150511,0,0,0,0,2015,3.59,"1",-2,-2,-2,"0","0","1","0","1","-2","0",52.0201,0,-2,2.48666666666667,2.48666666666667,"0"
"9905","1","Single",0,77369,"College","High School","With Parent",23000,0,17855.2,0,"2015-16","1",20150604,0,0,0,1,2015,2.8,"1",-2,-2,-2,"0","0","0","0","1","-2","-2",50.0901,0,-2,2.77,2.77,"0"
"9906","1","Single",1,1,"High School","High School","Off Campus",0,0,22683.7,0,"2015-16","1",20150416,0,0,0,0,2016,1,"2",61,61,1,"2","0","0","0","0","-2","-2",43.0199,1.6,7.00398,3.98,3.98,"0"
"9907","1","Single",15432,38933,"College","Unknown","Off Campus",0,2307,0,0,"2015-16","1",20150413,0,0,0,0,2016,1,"2",79,61,1,"2","0","0","0","0","-2","-2",52.0301,0,-2,3.416,3.416,"0"
"9908","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150415,0,0,0,0,2016,1,"2",73,54,1,"2","0","0","0","0","-2","-2",52.1401,1.6,8.82802,3.012,3.012,"0"
"9909","1","Single",1,1,"High School","High School","Off Campus",0,2028,11525,0,"2015-16","1",20150810,0,0,0,0,2016,1,"2",79.5,66,1,"2","0","0","0","0","-2","-2",45.0601,1.75,9.765025,3.8625,3.8625,"0"
"9910","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150408,0,0,0,0,2016,1,"2",61,66,1,"2","0","0","0","0","-2","-2",52.0301,0,-2,3.23333333333333,3.23333333333333,"0"
"9911","1","Single",0,0,"Middle School","Middle School","On Campus Housing",5500,6375,0,0,"2015-16","1",20150514,1,0,0,0,2016,3.32,"1",-2,-2,-2,"0","1","1","0","0","0.25","0.25",52.0201,0,-2,1.55,1.55,"0"
"9912","1","Single",0,126245,"High School","High School","With Parent",11000,0,0,0,"2015-16","1",20150528,0,0,0,1,2015,3.6,"1",-2,-2,-2,"0","1","1","0","0","0.25","0.5",13.1209,0,-2,2.71,2.71,"0"
"9913","1","Single",1,1,"High School","High School","On Campus Housing",37100,0,0,0,"2015-16","1",20150511,0,0,0,0,2016,1,"2",50,29,1,"0","0","0","0","0","-2","-2",11.0101,0,-2,3.625,3.625,"0"
"9914","1","Single",22038,105408,"Unknown","High School","Off Campus",0,0,0,0,"2015-16","1",20150623,0,0,0,0,2016,1,"2",114,66,1,"2","0","0","0","0","-2","-2",52.0201,0,-2,3.678,3.678,"0"
"9915","1","Single",1,1,"High School","High School","Off Campus",12500,0,0,0,"2015-16","1",20150409,0,0,0,0,2016,1,"2",81,66,1,"2","0","0","0","0","-2","-2",43.0199,0,-2,3.2775,3.2775,"0"
"9916","1","Single",0,0,"High School","College","Off Campus",13000,12490,0,0,"2015-16","1",20150508,0,0,0,0,2015,2.78,"1",-2,-2,-2,"0","1","0","0","1","0","-2",32.507575,0,-2,1.43,1.43,"0"
"9917","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150412,0,0,0,1,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",52.0201,0,-2,4,4,"1"
"9918","1","Single",1689,36228,"High School","High School","Off Campus",2033,2908,0,0,"2015-16","1",20150505,1,0,0,0,2015,2.4,"1",-2,-2,-2,"0","1","1","0","0","0.5","0.5",54.0101,0,-2,0,0,"1"
"9919","1","Single",0,46998,"High School","Unknown","With Parent",0,10193.3,0,0,"2015-16","1",20150615,1,0,0,0,2015,3.35,"1",-2,-2,-2,"0","1","1","0","0","0.333333333333333","0.666666666666667",51.4567666666667,0,-2,1.75,1.75,"0"
"9920","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","1",20150908,0,1,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","0","-2","-2",1,0,-2,0,0,"1"
"9921","3","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","3",20150116,1,0,0,0,2016,1,"2",102,66,1,"2","0","0","0","0","-2","-2",23.0101,0,-2,2.65,2.65,"1"
"9922","3","Single",8686,15027,"Middle School","Middle School","Off Campus",0,17651,0,0,"2015-16","3",20150122,0,0,0,0,2016,1,"2",79,66,1,"2","0","0","0","0","-2","-2",42.0101,0,-2,2.87,2.87,"0"
"9923","3","Divorced",47259,0,"Unknown","Unknown","Off Campus",0,9135,6951.3,0,"2015-16","3",20160106,1,0,0,0,2016,1,"2",91,66,1,"2","0","0","0","0","-2","-2",52.0201,0,-2,3.952,3.952,"0"
"9924","3","Married",73018,0,"Middle School","Middle School","Off Campus",8168,1260,0,0,"2015-16","3",20150119,1,0,0,0,2016,1,"2",0,0,1,"2","0","0","0","0","-2","-2",51.3801,2,11.345025,3.22,3.22,"0"
"9925","3","Married",54657,0,"Unknown","Unknown","Off Campus",18000,6578,0,0,"2015-16","3",20160105,0,1,0,0,2016,1,"2",67,64,1,"0","0","0","1","0","-2","-2",52.0801,0,-2,2.48,2.48,"0"
"9926","3","Single",11516,97377,"College","High School","With Parent",15455,949,0,0,"2015-16","3",20160107,0,1,0,0,2016,1,"2",63,63,1,"2","0","0","0","0","-2","-2",51.3767666666667,0,-2,3.28,3.28,"0"
"9927","3","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2015-16","3",20151215,0,0,0,1,2016,1,"2",150,86,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,3.78333333333333,3.78333333333333,"0"
"9928","3","Divorced",0,0,"Unknown","High School","Off Campus",17000,6406,0,0,"2015-16","3",20150123,1,0,0,0,2016,1,"2",75,57,1,"2","0","0","0","0","-2","-2",27.4170333333333,0,-2,3.49666666666667,3.49666666666667,"0"
